"","File","Date","Subject","Result","TA_Tally","NIL_Tally"
"169","Ireland-seanad-minutes-2006February09-p4.html","2006/2/ 9","09/Feb/2006 Order of Business.","[1233]Amendment declared lost.","16","23"
"170","Ireland-seanad-minutes-2006February15-p6.html","2006/2/15","15/Feb/2006 Educational Services: Motion.","[1347]Amendment declared carried.","26","16"
"171","Ireland-seanad-minutes-2006February22-p4.html","2006/2/22","22/Feb/2006 Order of Business.","[1445]Amendment declared lost.","18","27"
"172","Ireland-seanad-minutes-2006February22-p7.html","2006/2/22","22/Feb/2006 Local Authority Services: Motion.","[1505]Amendment declared lost.","15","26"
"173","Ireland-seanad-minutes-2006January25-p7.html","2006/1/25","25/Jan/2006 Employment Issues: Motion.","[817]Amendment declared carried.","22","18"
"174","Ireland-seanad-minutes-2006January26-p4.html","2006/1/26","26/Jan/2006 Order of Business.","[849]Amendment declared lost.","17","26"
"175","Ireland-seanad-minutes-2006July03-p4.html","2006/7/ 3","03/Jul/2006 Criminal Justice Bill 2004: Committee Stage.","[819]Question declared carried.","24","14"
"176","Ireland-seanad-minutes-2006July03-p4.html","2006/7/ 3","03/Jul/2006 Criminal Justice Bill 2004: Committee Stage.","[831]Amendment declared lost.","14","24"
"177","Ireland-seanad-minutes-2006July04-p5.html","2006/7/ 4","04/Jul/2006 Criminal Justice Bill 2004: Report and Final Stages.","[903]Question declared carried.","30","19"
"178","Ireland-seanad-minutes-2006July05-p10.html","2006/7/ 5","05/Jul/2006 Foreign Conflicts: Motion.","[1055]Amendment declared carried.","29","19"
"179","Ireland-seanad-minutes-2006July05-p11.html","2006/7/ 5","05/Jul/2006 Hepatitis C Compensation Tribunal (Amendment) Bill 2006: Second Stage.","[1085]Question declared carried.","28","15"
"180","Ireland-seanad-minutes-2006July06-p17.html","2006/7/ 6","06/Jul/2006 Hepatitis C Compensation Tribunal (Amendment) Bill 2006: Committee and Remaining Stages.","[1153]Question declared carried.","26","16"
"181","Ireland-seanad-minutes-2006July06-p21.html","2006/7/ 6","06/Jul/2006 Building Societies (Amendment) Bill 2006: Committee and Remaining Stages.","[1213]Amendment declared lost.","11","24"
"182","Ireland-seanad-minutes-2006July06-p21.html","2006/7/ 6","06/Jul/2006 Building Societies (Amendment) Bill 2006: Committee and Remaining Stages.","[1217]Amendment declared lost.","12","26"
"183","Ireland-seanad-minutes-2006June07-p6.html","2006/6/ 7","07/Jun/2006 Housing Policy: Motion.","[1925]Amendment declared carried.","26","15"
"184","Ireland-seanad-minutes-2006June13-p7.html","2006/6/13","13/Jun/2006 Health (Repayment Scheme) Bill 2006: Committee Stage.","[35]Amendment declared lost.","15","25"
"185","Ireland-seanad-minutes-2006June14-p11.html","2006/6/14","14/Jun/2006 Use of Irish Airports: Motion.","[195]Question declared lost.","19","27"
"186","Ireland-seanad-minutes-2006June28-p8.html","2006/6/28","28/Jun/2006 Housing (Stage Payments) Bill 2006: Second Stage.","[611]Question declared lost.","18","28"
"187","Ireland-seanad-minutes-2006June28-p9.html","2006/6/28","28/Jun/2006 National Sports Campus Development Authority Bill 2006: Committee Stage.","[631]Quesion declared carried.","28","15"
"188","Ireland-seanad-minutes-2006March01-p7.html","2006/3/ 1","01/Mar/2006 Nitrates Directive: Motion.","[1653]Amendment declared carried.","33","16"
"189","Ireland-seanad-minutes-2006March01-p7.html","2006/3/ 1","01/Mar/2006 Nitrates Directive: Motion.","[1655]Question declared carried.","34","16"
"190","Ireland-seanad-minutes-2006March02-p8.html","2006/3/ 2","02/Mar/2006 Sea-Fisheries and Maritime Jurisdiction Bill 2005: Second Stage.","[1763]Question declared carried.","31","13"
"191","Ireland-seanad-minutes-2006March07-p4.html","2006/3/ 7","07/Mar/2006 Order of Business.","[1783]Amendment declared lost.","16","29"
"192","Ireland-seanad-minutes-2006March07-p4.html","2006/3/ 7","07/Mar/2006 Order of Business.","[1785]Question declared carried.","30","15"
"193","Ireland-seanad-minutes-2006March08-p11.html","2006/3/ 8","08/Mar/2006 Use of Irish Airports: Motion.","[1975]Question declared lost.","16","27"
"194","Ireland-seanad-minutes-2006March22-p5.html","2006/3/22","22/Mar/2006 Sea-Fisheries and Maritime Jurisdiction Bill 2005: Committee Stage.","[99]Question declared carried.","28","18"
"195","Ireland-seanad-minutes-2006March22-p7.html","2006/3/22","22/Mar/2006 Cancer Services: Motion.","[163]Amendment agreed to.","27","19"
"196","Ireland-seanad-minutes-2006March29-p7.html","2006/3/29","29/Mar/2006 Finance Bill 2006 [Certified Money Bill]: Committee and Remaining Stages.","[407]Question declared carried.","27","18"
"197","Ireland-seanad-minutes-2006March29-p9.html","2006/3/29","29/Mar/2006 Agrifood Sector: Motion.","[443]Amendment declared lost.","17","29"
"198","Ireland-seanad-minutes-2006May03-p5.html","2006/5/ 3","03/May/2006 Planning and Development (Strategic Infrastructure) Bill 2006: Committee Stage.","[825]Amendment declared lost.","16","25"
"199","Ireland-seanad-minutes-2006May03-p5.html","2006/5/ 3","03/May/2006 Planning and Development (Strategic Infrastructure) Bill 2006: Committee Stage.","[835]Amendment declared lost.","15","24"
"200","Ireland-seanad-minutes-2006May03-p6.html","2006/5/ 3","03/May/2006 National Pensions Reserve Fund: Motion.","[897]Amendment declared lost.","12","28"
"201","Ireland-seanad-minutes-2006May10-p8.html","2006/5/10","10/May/2006 Electoral Register: Motion.","[1141]Amendment declared carried.","26","16"
"202","Ireland-seanad-minutes-2006May10-p8.html","2006/5/10","10/May/2006 Electoral Register: Motion.","[1143]Question declared carried.","26","16"
"203","Ireland-seanad-minutes-2006May17-p4.html","2006/5/17","17/May/2006 Order of Business.","[1289]Amendment declared lost.","20","26"
"204","Ireland-seanad-minutes-2006May23-p7.html","2006/5/23","23/May/2006 Road Safety Authority Bill 2004: Committee Stage.","[1433]Amendment declared lost.","12","23"
"205","Ireland-seanad-minutes-2006May23-p7.html","2006/5/23","23/May/2006 Road Safety Authority Bill 2004: Committee Stage.","[1455]Amendment declared lost.","10","25"
"206","Ireland-seanad-minutes-2006May24-p10.html","2006/5/24","24/May/2006 Road Safety Authority Bill 2004: Report Stage (Resumed) and Final Stage.","[1591]Question declared carried.","27","11"
"207","Ireland-seanad-minutes-2006May24-p10.html","2006/5/24","24/May/2006 Road Safety Authority Bill 2004: Report Stage (Resumed) and Final Stage.","[1591]Question declared carried.","27","11"
"208","Ireland-seanad-minutes-2006May31-p8.html","2006/5/31","31/May/2006 National Economic and Social Development Office Bill 2002: Committee Stage.","[1705]Amendment declared lost.","14","25"
"209","Ireland-seanad-minutes-2006May31-p9.html","2006/5/31","31/May/2006 Public Hospital Land: Motion.","[1741]Amendment declared carried.","25","20"
"210","Ireland-seanad-minutes-2006November01-p6.html","2006/11/ 1","01/Nov/2006 Housing Policy: Motion.","[2045]Amendment declared lost."," 0"," 0"
"211","Ireland-seanad-minutes-2006November08-p5.html","2006/11/ 8","08/Nov/2006 Order of Business.","[103]Question declared carried.","27","18"
"212","Ireland-seanad-minutes-2006November08-p6.html","2006/11/ 8","08/Nov/2006 Child Care (Amendment) Bill 2006: Report and Final Stages.","[107]Question declared carried.","25","14"
"213","Ireland-seanad-minutes-2006November08-p7.html","2006/11/ 8","08/Nov/2006 Telecommunications Structures: Motion.","[157]Amendment declared carried.","25","15"
"214","Ireland-seanad-minutes-2006November15-p4.html","2006/11/15","15/Nov/2006 Order of Business.","[255]Amendment declared lost.","20","27"
"215","Ireland-seanad-minutes-2006November15-p7.html","2006/11/15","15/Nov/2006 Homelessness: Motion.","[311]Amendment declared carried.","25","20"
"216","Ireland-seanad-minutes-2006November22-p8.html","2006/11/22","22/Nov/2006 Economic Competitiveness: Motion.","[485]Amendment declared carried.","25","16"
"217","Ireland-seanad-minutes-2006November29-p9.html","2006/11/29","29/Nov/2006 Tax Code: Motion.","[813]Amendment declared carried.","27","17"
"218","Ireland-seanad-minutes-2006October11-p9.html","2006/10/11","11/Oct/2006 Energy Resources: Motion.","[1593]Amendment declared lost.","14","27"
"219","Ireland-seanad-minutes-2006October18-p4.html","2006/10/18","18/Oct/2006 Order of Business.","[1729]Amendment declared lost.","19","27"
"220","Ireland-seanad-minutes-2006October18-p5.html","2006/10/18","18/Oct/2006 Sectoral Plans: Motion.","[1731]Question declared carried.","26","21"
"221","Ireland-seanad-minutes-2006October25-p8.html","2006/10/25","25/Oct/2006 Energy Policy: Motion.","[1893]Amendment declared carried.","25","18"
"222","Ireland-seanad-minutes-2006September27-p8.html","2006/9/27","27/Sep/2006 Telecommunications Services: Motion.","[1293]Amendment declared carried.","22","16"
"223","Ireland-seanad-minutes-2007April04-p6.html","2007/4/ 4","04/Apr/2007 Medical Practitioners Bill 2007: Committee and Remaining Stages.","[1899]Question declared carried.","26","14"
"224","Ireland-seanad-minutes-2007April26-p10.html","2007/4/26","26/Apr/2007 Criminal Justice Bill 2007: Second Stage.","[2093]Question declared carried.","21"," 4"
"225","Ireland-seanad-minutes-2007December04-p4.html","2007/12/ 4","04/Dec/2007 Order of Business.","Question declared carried.","29","15"
"226","Ireland-seanad-minutes-2007December12-p7.html","2007/12/12","12/Dec/2007 Broadband Access: Motion.","[181]Amendment declared carried.","24","19"
"227","Ireland-seanad-minutes-2007December19-p4.html","2007/12/19","19/Dec/2007 Order of Business.","[315]Question declared carried.","28","24"
"228","Ireland-seanad-minutes-2007December19-p5.html","2007/12/19","19/Dec/2007 Social Welfare Bill 2007: Committee and Remaining Stages.","[335]Amendment declared lost.","22","27"
"229","Ireland-seanad-minutes-2007December19-p8.html","2007/12/19","19/Dec/2007 Health (Miscellaneous Provisions) Bill 2007: Second Stage.","[387]Question declared carried.","26","19"
"230","Ireland-seanad-minutes-2007February07-p9.html","2007/2/ 7","07/Feb/2007 National Development Plan: Motion.","[1927]Amendment declared lost.","18","23"
"231","Ireland-seanad-minutes-2007February08-p4.html","2007/2/ 8","08/Feb/2007 Order of Business.","[1977]Amendment declared lost.","18","23"
"232","Ireland-seanad-minutes-2007February14-p7.html","2007/2/14","14/Feb/2007 Consumer Protection Bill 2007: Committee Stage.","[131]Amendment declared lost.","19","25"
"233","Ireland-seanad-minutes-2007February14-p9.html","2007/2/14","14/Feb/2007 Hospital Infections: Motion.","[181]Amendment declared carried.","26","19"
"234","Ireland-seanad-minutes-2007February21-p13.html","2007/2/21","21/Feb/2007 Business of Seanad.","[453]Question declared carried.","25","13"
"235","Ireland-seanad-minutes-2007February21-p14.html","2007/2/21","21/Feb/2007 Health Insurance (Amendment) Bill 2007: Second Stage.","[463]Question declared carried.","26","12"
"236","Ireland-seanad-minutes-2007January31-p13.html","2007/1/31","31/Jan/2007 Human Rights Issues: Motion.","[1643]Amendment declared carried.","28","17"
"237","Ireland-seanad-minutes-2007January31-p7.html","2007/1/31","31/Jan/2007 Order of Business (Resumed).","[1597]Amendment declared lost.","17","30"
"238","Ireland-seanad-minutes-2007July04-p3.html","2007/7/ 4","04/Jul/2007 Order of Business.","[2367]Amendment declared lost."," 9","24"
"239","Ireland-seanad-minutes-2007March07-p12.html","2007/3/ 7","07/Mar/2007 Education System: Motion (Resumed).","Amendment declared carried.","27","14"
"240","Ireland-seanad-minutes-2007March20-p8.html","2007/3/20","20/Mar/2007 Roads Bill 2007: Committee Stage.","[1027]Amendment declared lost.","10","29"
"241","Ireland-seanad-minutes-2007March21-p7.html","2007/3/21","21/Mar/2007 Defamation Bill 2006: Committee Stage (Resumed).","[1199]Question declared carried.","32","13"
"242","Ireland-seanad-minutes-2007March21-p8.html","2007/3/21","21/Mar/2007 National Climate Change Strategy 2000: Motion.","[1237]Amendment declared carried.","30","15"
"243","Ireland-seanad-minutes-2007March28-p4.html","2007/3/28","28/Mar/2007 Order of Business.","[1597]Amendment declared lost.","18","25"
"244","Ireland-seanad-minutes-2007March28-p6.html","2007/3/28","28/Mar/2007 Social Welfare and Pensions Bill 2007: Committee Stage.","[1659]Question declared carried.","22","19"
"245","Ireland-seanad-minutes-2007March28-p6.html","2007/3/28","28/Mar/2007 Social Welfare and Pensions Bill 2007: Committee Stage.","[1665]Question declared carried.","22","19"
"246","Ireland-seanad-minutes-2007March28-p7.html","2007/3/28","28/Mar/2007 Ethical Foreign Policy: Motion.","[1703]Amendment declared carried.","24","12"
"247","Ireland-seanad-minutes-2007March29-p10.html","2007/3/29","29/Mar/2007 Health Bill 2006: Report and Final Stages.","[1755]Question declared carried.","21","16"
"248","Ireland-seanad-minutes-2007November07-p4.html","2007/11/ 7","07/Nov/2007 Order of Business.","[1027]Amendment declared lost.","19","31"
"249","Ireland-seanad-minutes-2007November07-p6.html","2007/11/ 7","07/Nov/2007 Energy Security and Climate Change: Motion.","[1085]Amendment declared lost.","21","29"
"250","Ireland-seanad-minutes-2007November14-p14.html","2007/11/14","14/Nov/2007 Pension Provision: Motion (Resumed).","[1353]Amendment declared lost.","22","28"
"251","Ireland-seanad-minutes-2007November21-p7.html","2007/11/21","21/Nov/2007 Postal Services: Motion.","[1649]Amendment declared carried.","29","20"
"252","Ireland-seanad-minutes-2007November28-p9.html","2007/11/28","28/Nov/2007 Report on Seanad Reform: Motion.","[1801]Amendment declared lost.","14","27"
"253","Ireland-seanad-minutes-2007October04-p4.html","2007/10/ 4","04/Oct/2007 Order of Business.","[293]Amendment declared lost.","24","29"
"254","Ireland-seanad-minutes-2007October10-p8.html","2007/10/10","10/Oct/2007 Access to Education: Motion.","[413]Amendment declared carried.","30","21"
"255","Ireland-seanad-minutes-2007October17-p6.html","2007/10/17","17/Oct/2007 Serious Crime: Motion.","[557]Amendment declared carried.","32","22"
"256","Ireland-seanad-minutes-2007October18-p4.html","2007/10/18","18/Oct/2007 Order of Business.","[587]Amendment declared lost.","21","26"
"257","Ireland-seanad-minutes-2007October24-p10.html","2007/10/24","24/Oct/2007 Education and Training: Motion.","[733]Amendment declared lost.","19","32"
"258","Ireland-seanad-minutes-2007October25-p6.html","2007/10/25","25/Oct/2007 Order of Business (Resumed).","[773]Amendment declared lost.","19","29"
"259","Ireland-seanad-minutes-2007October31-p10.html","2007/10/31","31/Oct/2007 Witness Protection Programme Bill 2007: Second Stage.","[919]Question declared lost.","19","28"
"260","Ireland-seanad-minutes-2007October31-p5.html","2007/10/31","31/Oct/2007 Markets in Financial Instruments and Miscellaneous Provisions Bill 2007: Committee and Remaining Stages.","[849]Question declared carried.","26","18"
"261","Ireland-seanad-minutes-2007September26-p15.html","2007/9/26","26/Sep/2007 Cancer Services: Motion.","[121]Amendment declared carried.","26","19"
"262","Ireland-seanad-minutes-2007September26-p4.html","2007/9/26","26/Sep/2007 Order of Business.","[63]Amendment declared lost.","21","30"
"263","Ireland-seanad-minutes-2008April08-p5.html","2008/4/ 8","08/Apr/2008 Order of Business.","Amendment declared lost.","21","28"
"264","Ireland-seanad-minutes-2008April09-p8.html","2008/4/ 9","09/Apr/2008 Education for Persons with Special Educational Needs: Motion.","Amendment declared carried.","27","20"
"265","Ireland-seanad-minutes-2008April23-p4.html","2008/4/23","23/Apr/2008 Order of Business.","Amendment declared lost.","26","29"
"266","Ireland-seanad-minutes-2008April23-p4.html","2008/4/23","23/Apr/2008 Order of Business.","Question declared carried.","29","25"
"267","Ireland-seanad-minutes-2008April23-p8.html","2008/4/23","23/Apr/2008 Schools Building Projects: Motion.","Amendment declared carried.","29","18"
"268","Ireland-seanad-minutes-2008April30-p4.html","2008/4/30","30/Apr/2008 Order of Business.","Question declared carried.","25","21"
